# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 3.5
# D = 0.1
# tau_a = 10
# Delta = 0.1
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
40.623,0.310332,-0.0663773
40.624,0.294926,-0.00434496
40.625,0.32581,-0.024498
40.626,0.269005,-0.0649394
40.627,0.322167,-0.057528
40.628,0.277574,-0.0655725
40.629,0.330855,-0.0399611
40.63,0.293564,-0.100648
40.631,0.298308,-0.0413821
40.632,0.28581,-0.000494753
40.633,0.258231,-0.0200021
40.634,0.338528,0.0106354
40.635,0.306934,-0.0543607
40.636,0.34138,-0.0347641
40.637,0.300517,-0.0729764
40.638,0.261273,-0.0715893
40.639,0.310071,-0.0444245
40.64,0.314932,-0.00908646
40.641,0.338059,-0.0368922
40.642,0.290787,-0.0556949
40.643,0.287178,-0.0200691
40.644,0.293067,-0.00192464
40.645,0.311742,-0.0366288
40.646,0.286681,-0.0793308
40.647,0.279996,-0.0745976
40.648,0.332436,-0.070216
40.649,0.282764,-0.0101375
40.65,0.30005,-0.0915786
40.651,0.269105,-0.0481537
40.652,0.294621,-0.0634857
40.653,0.311172,-0.0293807
40.654,0.310759,-0.106586
40.655,0.311147,-0.01945
40.656,0.279461,-0.0384403
40.657,0.27356,-0.0471842
40.658,0.342592,-0.0318975
40.659,0.31573,-0.039316
40.66,0.284172,-0.0655157
40.661,0.339546,-0.0655712
40.662,0.270812,-0.0826455
40.663,0.286465,-0.0181321
40.664,0.343451,0.0143884
40.665,0.335545,-0.0166259
40.666,0.310676,-0.0460277
40.667,0.327366,0.00376374
40.668,0.329827,-0.0425423
40.669,0.310211,-0.0513434
40.67,0.342748,-0.0154634
40.671,0.364693,-0.0785172
40.672,0.324589,-0.0348542
40.673,0.304096,-0.0319841
40.674,0.330385,-0.0588031
40.675,0.300449,-0.0423223
40.676,0.331108,-0.076521
40.677,0.281589,-0.0461437
40.678,0.325837,-0.0707101
40.679,0.299365,-0.0623039
40.68,0.318312,-0.0336211
40.681,0.321283,-0.0742265
40.682,0.303639,-0.0210883
40.683,0.355806,-0.00776053
40.684,0.311822,-0.0275377
40.685,0.295358,-0.0529366
40.686,0.293425,-0.0582945
40.687,0.337147,-0.0337188
40.688,0.301283,-0.0181381
40.689,0.303493,-0.0256226
40.69,0.282667,-0.015781
40.691,0.31284,-0.0238536
40.692,0.331139,-0.0730376
40.693,0.269184,-0.0395998
40.694,0.330397,-0.0576038
40.695,0.29962,-0.0251534
40.696,0.283765,-0.00696518
40.697,0.324404,0.0383136
40.698,0.264289,-0.0752732
40.699,0.326483,-0.0150181
40.7,0.269544,0.00133019
40.701,0.322585,-0.0128006
40.702,0.329258,-0.0537253
40.703,0.297628,-0.0491408
40.704,0.324721,-0.0540452
40.705,0.275573,-0.0813444
40.706,0.306924,-0.0352909
40.707,0.287479,-0.0185785
40.708,0.30712,0.00167334
40.709,0.342482,-0.0482121
40.71,0.267317,-0.0560979
40.711,0.270319,-0.0593501
40.712,0.334006,-0.0367054
40.713,0.293726,-0.0464345
40.714,0.296099,-0.0826273
40.715,0.283469,-0.0813003
40.716,0.300739,-0.0169475
40.717,0.329895,-0.0811205
40.718,0.320523,-0.00988956
40.719,0.344297,-0.0545607
40.72,0.304136,-0.0276625
40.721,0.340277,-0.0390994
40.722,0.285072,-0.0121398
40.723,0.329967,-0.0433688
40.724,0.29229,-0.0737638
40.725,0.310429,-0.0828136
40.726,0.31963,-0.0713699
40.727,0.271942,0.010265
40.728,0.315177,-0.0333839
40.729,0.342499,-0.0104041
40.73,0.319779,-0.0342132
40.731,0.307225,-0.0639064
40.732,0.298809,-0.0809015
40.733,0.336117,-0.0507755
40.734,0.294298,-0.0201155
40.735,0.36606,-0.0675528
40.736,0.33342,-0.058028
40.737,0.290609,-0.0388376
40.738,0.283964,-0.0441018
40.739,0.341875,0.00952962
40.74,0.264875,-0.0343055
40.741,0.27633,-0.0304301
40.742,0.363658,-0.0169685
40.743,0.323919,-0.0904129
40.744,0.307397,-0.0747423
40.745,0.301814,-0.047202
40.746,0.335785,-0.0334113
40.747,0.295641,-0.0494484
40.748,0.307209,-0.0372265
40.749,0.310691,-0.0160332
40.75,0.324964,-0.083856
40.751,0.281204,-0.00730565
40.752,0.28825,-0.0524483
40.753,0.341275,-0.0264118
40.754,0.239822,-0.00777675
40.755,0.272713,-0.0438568
40.756,0.226949,0.0455053
40.757,0.308169,-0.0494578
40.758,0.329239,-0.0238289
40.759,0.270952,-0.0240269
40.76,0.354316,-0.0331563
40.761,0.317983,-0.0508254
40.762,0.283528,-0.0600854
40.763,0.339254,-0.0238878
40.764,0.288655,-0.0577145
40.765,0.280875,-0.0529161
40.766,0.330895,-0.003715
40.767,0.327729,-0.0842152
40.768,0.336347,-0.0376767
40.769,0.287959,-0.0134557
40.77,0.310281,0.0256667
40.771,0.340351,0.0072268
40.772,0.306026,-0.0442456
40.773,0.319882,-0.0442818
40.774,0.296315,-0.0308815
40.775,0.311088,-0.0133676
40.776,0.314001,0.0107073
40.777,0.278077,-0.0221266
40.778,0.324812,-0.0257545
40.779,0.303296,-0.0383027
40.78,0.332936,-0.0191398
40.781,0.319433,-0.0197329
40.782,0.260534,-0.0152702
40.783,0.2591,-0.00100806
40.784,0.320643,-0.00673622
40.785,0.331657,-0.0815313
40.786,0.311007,-0.0357047
40.787,0.275789,-0.0586503
40.788,0.289979,-0.0430626
40.789,0.349142,-0.0193211
40.79,0.295243,-0.0353324
40.791,0.28759,-0.0467255
40.792,0.287179,-0.0305762
40.793,0.297114,-0.0121973
40.794,0.309329,-0.0162826
40.795,0.258447,-0.0666648
40.796,0.282461,-0.0188584
40.797,0.311848,-0.0430841
40.798,0.298467,-0.0180927
40.799,0.315771,-0.0539558
40.8,0.251422,-0.0597478
40.801,0.285043,-0.0368569
40.802,0.397367,-0.0165284
40.803,0.281883,-0.0612934
40.804,0.312334,-0.0068095
40.805,0.263816,-0.075178
40.806,0.378509,-0.00581322
40.807,0.293632,-0.0138397
40.808,0.316557,-0.0401827
40.809,0.300496,-0.0943563
40.81,0.286173,-0.0211215
40.811,0.334824,-0.0686996
40.812,0.293724,-0.0195575
40.813,0.262615,-0.0537436
40.814,0.277356,-0.0667683
40.815,0.317786,-0.0873214
40.816,0.328,-0.0350752
40.817,0.311545,-0.0519124
40.818,0.302805,-0.0285942
40.819,0.279742,-0.0156875
40.82,0.342315,-0.0753193
40.821,0.302871,-0.025399
40.822,0.286634,-0.0661929
40.823,0.257154,-0.00799667
40.824,0.277436,-0.0272892
40.825,0.26373,-0.0112273
40.826,0.296303,-0.0176952
40.827,0.275848,-0.031848
40.828,0.305926,-0.00966334
40.829,0.292411,-0.0175218
40.83,0.324904,-0.0663423
40.831,0.271499,-0.018667
40.832,0.306841,-0.0475327
40.833,0.304544,-0.0474577
40.834,0.307589,0.00687531
40.835,0.295882,-0.0198445
40.836,0.341422,-0.0105863
40.837,0.246141,-0.0552503
40.838,0.308808,-0.0571295
40.839,0.325019,-0.0456296
40.84,0.306983,-0.0495974
40.841,0.301406,-0.0926681
40.842,0.318781,-0.0124948
40.843,0.294946,-0.0275017
40.844,0.364791,-0.00145037
40.845,0.327916,-0.0266437
40.846,0.298204,-0.0180601
40.847,0.327753,-0.044541
40.848,0.298312,-0.0438256
40.849,0.300215,-0.0281936
40.85,0.342788,-0.0523884
40.851,0.343048,-0.0175255
40.852,0.315395,-0.042921
40.853,0.290372,0.0197321
40.854,0.334114,-0.0562737
40.855,0.27481,-0.0385001
40.856,0.308704,-0.0204585
40.857,0.340852,-0.0186417
40.858,0.333587,-0.00703776
40.859,0.343434,-0.0819013
40.86,0.258663,-0.0524191
40.861,0.300039,-0.0111962
40.862,0.287324,-0.027781
40.863,0.296064,-0.0125679
40.864,0.335741,-0.0903157
40.865,0.305735,-0.0502009
40.866,0.328327,-0.0702829
40.867,0.321118,-0.0317746
40.868,0.300108,-0.0439907
40.869,0.289729,-0.04988
40.87,0.3429,-0.0519847
40.871,0.271313,-0.0756002
40.872,0.299645,-0.0787084
40.873,0.304209,-0.0583407
40.874,0.317578,-0.0679004
40.875,0.272457,-0.0209135
40.876,0.305189,-0.0139327
40.877,0.310925,-0.00908939
40.878,0.345876,-0.0454341
40.879,0.270751,-0.0662708
40.88,0.333357,-0.0459271
40.881,0.318878,-0.0210616
40.882,0.322413,0.00916394
40.883,0.342929,-0.0207011
40.884,0.282637,-0.0415341
40.885,0.305531,-0.058692
40.886,0.250962,0.0139466
40.887,0.335097,-0.0369702
40.888,0.302323,-0.0269587
40.889,0.288545,-0.10255
40.89,0.290122,-0.0391701
40.891,0.270979,-0.0695569
40.892,0.278179,0.00296536
40.893,0.30992,-0.057097
40.894,0.315153,-0.0701629
40.895,0.302645,-0.0892992
40.896,0.295145,-0.0496138
40.897,0.328538,-0.01308
40.898,0.301221,-0.0816995
40.899,0.28179,-0.0406611
40.9,0.307216,0.0261467
40.901,0.303673,-0.0313127
40.902,0.242238,-0.0325929
40.903,0.293758,-0.014446
40.904,0.270184,-0.0648927
40.905,0.283717,-0.0396929
40.906,0.301859,-0.0544954
40.907,0.283731,-0.0269954
40.908,0.297155,-0.0852632
40.909,0.274209,-0.0309062
40.91,0.287723,-0.0296075
40.911,0.311551,-0.0271523
40.912,0.286832,0.000189721
40.913,0.2136,-0.0613777
40.914,0.277207,-0.0396759
40.915,0.253054,-0.0521693
40.916,0.300503,-0.0465677
40.917,0.292389,-0.0388409
40.918,0.293548,-0.0170109
40.919,0.318858,-0.032747
40.92,0.323809,-0.0488167
40.921,0.304928,-0.0427841
40.922,0.350012,-0.0399338
40.923,0.324729,-0.0756145
40.924,0.296302,-0.0532285
40.925,0.314046,-0.020119
40.926,0.307481,-0.078123
40.927,0.316407,-0.0225234
40.928,0.286171,-0.0761675
40.929,0.325684,-0.0709434
40.93,0.303303,0.00773286
40.931,0.283204,-0.060109
40.932,0.324181,0.0255524
40.933,0.304472,-0.0585621
40.934,0.271182,-0.0790035
40.935,0.267928,-0.0604442
40.936,0.287649,-0.040869
40.937,0.290196,-0.0371008
40.938,0.288188,-0.0489625
40.939,0.331417,-0.0504258
40.94,0.306479,-0.0313588
40.941,0.336836,-0.0388484
40.942,0.341003,0.00781572
40.943,0.302328,-0.0235585
40.944,0.248644,-0.0309569
40.945,0.328528,-0.026965
40.946,0.291928,-0.0464896
40.947,0.3108,-0.0062004
40.948,0.340041,-0.0470997
40.949,0.328546,-0.0427263
40.95,0.310458,-0.01473
40.951,0.319383,-0.0204756
40.952,0.262859,0.0207729
40.953,0.293147,-0.0257055
40.954,0.278119,-0.0129434
40.955,0.335498,-0.0514857
40.956,0.276012,-0.0723048
40.957,0.34722,-0.0220482
40.958,0.343566,0.0150988
40.959,0.30568,-0.0330037
40.96,0.29859,-0.0569466
40.961,0.330584,-0.0497526
40.962,0.291518,-0.0824552
40.963,0.206467,-0.0360767
40.964,0.294605,-0.0297934
40.965,0.301552,-0.0657808
40.966,0.325301,-0.0146683
40.967,0.323711,-0.053714
40.968,0.290959,-0.0549657
40.969,0.269941,-0.0427439
40.97,0.295923,0.0104435
40.971,0.276848,-0.0371335
40.972,0.294175,-0.066887
40.973,0.342091,-0.0248466
40.974,0.325565,-0.0579485
40.975,0.251886,-0.0164876
40.976,0.277845,0.0213942
40.977,0.315592,-0.020952
40.978,0.349604,-0.00728433
40.979,0.308715,-0.0182028
40.98,0.296934,-0.0334159
40.981,0.338588,-0.0467162
40.982,0.322557,-0.0502823
40.983,0.312291,-0.00213673
40.984,0.267459,-0.0479598
40.985,0.262379,-0.0373809
40.986,0.294816,-0.0738893
40.987,0.299505,-0.0240471
40.988,0.31332,-0.0606037
40.989,0.32182,-0.0417497
40.99,0.333403,-0.0408607
40.991,0.326034,-0.0281677
40.992,0.337302,-0.124041
40.993,0.275419,-0.0450403
40.994,0.307295,-0.0342377
40.995,0.22818,-0.0422591
40.996,0.311316,-0.0302061
40.997,0.354725,-0.0417565
40.998,0.270254,-0.0330525
40.999,0.284047,-0.024296
41,0.277269,-0.0297424
41.001,0.303835,-0.0647483
41.002,0.29577,-0.0515625
41.003,0.319651,-0.0546226
41.004,0.283664,-0.0669161
41.005,0.34737,-0.0246119
41.006,0.273653,-0.0478288
41.007,0.333157,-0.0441816
41.008,0.294693,-0.0451816
41.009,0.28921,-0.0583255
41.01,0.31834,-0.0316478
41.011,0.324101,-0.0282832
41.012,0.335776,-0.0868845
41.013,0.335018,-0.0727442
41.014,0.325286,-0.0477218
41.015,0.325634,-0.0444129
41.016,0.349455,-0.0603186
41.017,0.345155,-0.02082
41.018,0.365181,0.0144147
41.019,0.276701,-0.0379922
41.02,0.290305,0.02263
41.021,0.313379,-0.0353016
41.022,0.334103,-0.0606291
41.023,0.292663,-0.0588118
41.024,0.292793,-0.0384481
41.025,0.305423,0.00713276
41.026,0.324563,-0.039835
41.027,0.306805,-0.0428321
41.028,0.336975,-0.074929
41.029,0.29588,-0.03482
41.03,0.272226,-0.0155963
41.031,0.261864,-0.0255841
41.032,0.353048,-0.018748
41.033,0.287303,-0.0334292
41.034,0.267268,-0.0379049
41.035,0.295748,-0.0396223
41.036,0.315783,-0.0494859
41.037,0.292968,-0.0446699
41.038,0.291969,-0.0304718
41.039,0.303458,-0.0320718
41.04,0.318984,-0.0456549
41.041,0.266135,-0.0328367
41.042,0.31887,-0.0607908
41.043,0.299902,-0.031825
41.044,0.281956,-0.030773
41.045,0.272505,0.0319266
41.046,0.308834,-0.0380487
41.047,0.331141,-0.0509731
41.048,0.331935,-0.0583633
41.049,0.314659,-0.00943776
41.05,0.334725,-0.0264834
41.051,0.308931,-0.00629565
41.052,0.305848,-0.0424618
41.053,0.369911,-0.0233116
41.054,0.316361,-0.0186049
41.055,0.343923,-0.0602653
41.056,0.297055,-0.00733351
41.057,0.331345,-0.0605494
41.058,0.236753,-0.0727562
41.059,0.310203,-0.0162979
41.06,0.276945,-0.0541194
41.061,0.277229,-0.0625218
41.062,0.292858,-0.000429061
41.063,0.30721,-0.0563582
41.064,0.37439,-0.0198264
41.065,0.321007,-0.0349211
41.066,0.340985,-0.0449508
41.067,0.320137,-0.0412225
41.068,0.275385,-0.0409171
41.069,0.318447,-0.0634789
41.07,0.302365,-0.012812
41.071,0.301268,-0.0546655
41.072,0.309862,-0.070493
41.073,0.323034,-0.0022913
41.074,0.300487,-0.0293448
41.075,0.314909,-0.0263434
41.076,0.295322,-0.0531684
41.077,0.298874,-0.043631
41.078,0.317149,-0.0232882
41.079,0.283276,0.0387932
41.08,0.26964,-0.0196151
41.081,0.340609,-0.0130198
41.082,0.279228,-0.0284058
41.083,0.278166,-0.051834
41.084,0.285851,-0.0249852
41.085,0.290628,-0.0700905
41.086,0.299394,-0.0253406
41.087,0.328517,-0.0495619
41.088,0.303886,-0.0698805
41.089,0.275661,-0.0175783
41.09,0.272013,0.00729784
41.091,0.266634,-0.0491346
41.092,0.252225,-0.0332574
41.093,0.323084,-0.0563775
41.094,0.331832,-0.0571116
41.095,0.271074,-0.0201245
41.096,0.278233,-0.0138325
41.097,0.308495,-0.0155012
41.098,0.289041,-0.0473859
41.099,0.319831,0.00537962
41.1,0.281182,-0.0708394
41.101,0.331236,-0.0357751
41.102,0.283451,-0.0599037
41.103,0.260811,-0.0381662
41.104,0.289632,-0.0375216
41.105,0.286917,-0.00584958
41.106,0.293561,-0.0356007
41.107,0.331896,-0.0307901
41.108,0.359573,-0.0665812
41.109,0.252179,-0.0629959
41.11,0.292635,-0.0503458
41.111,0.316336,-0.0370452
41.112,0.307194,-0.00845949
41.113,0.303732,-0.0416487
41.114,0.276917,-0.0710691
41.115,0.322,-0.0240521
41.116,0.32812,-0.0124837
41.117,0.303001,-0.052188
41.118,0.304925,-0.0181043
41.119,0.288394,0.0320616
41.12,0.289884,-0.0779626
41.121,0.324803,0.015945
41.122,0.284021,-0.0240842
41.123,0.307621,-0.0846259
41.124,0.374036,-0.0301705
41.125,0.355002,-0.0544298
41.126,0.361275,-0.0728219
41.127,0.286877,-0.0239509
41.128,0.358299,-0.0416052
41.129,0.327135,0.00686799
41.13,0.296672,-0.0869841
41.131,0.345294,0.0278924
41.132,0.333613,-0.0448141
41.133,0.311789,-0.0739304
41.134,0.301238,-0.0681801
41.135,0.266061,-0.0569222
41.136,0.323795,-0.0308859
41.137,0.305351,-0.101999
41.138,0.299045,-0.0672969
41.139,0.323292,-0.0873787
41.14,0.361654,-0.0311083
41.141,0.284695,-0.0498836
41.142,0.271127,-0.0358405
41.143,0.307719,-0.0490841
41.144,0.28489,-0.045982
41.145,0.303229,-0.00924898
41.146,0.24098,0.00793935
41.147,0.313629,-0.0557439
41.148,0.346251,-0.0569117
41.149,0.297108,-0.0101139
41.15,0.295355,-0.0579429
41.151,0.300252,-0.0254695
41.152,0.29745,-0.000489498
41.153,0.306672,-0.0332916
41.154,0.306009,-0.0225738
41.155,0.314428,-0.00475029
41.156,0.357229,-0.012416
41.157,0.275638,-0.0683891
41.158,0.314996,-0.0623062
41.159,0.278622,-0.0240172
41.16,0.329684,-0.0717392
41.161,0.303628,-0.0616587
41.162,0.284006,-0.00254563
41.163,0.279279,-0.00908227
41.164,0.321766,-0.0589173
41.165,0.321146,-0.0190317
41.166,0.296974,-0.0456254
41.167,0.288326,-0.0435188
41.168,0.311219,-0.0383787
41.169,0.293028,-0.036411
41.17,0.34045,-0.0065891
41.171,0.27952,-0.0360744
41.172,0.293851,-0.0109379
41.173,0.338437,-0.0179259
41.174,0.30603,0.00235036
41.175,0.274781,4.56674e-05
41.176,0.328903,-0.00654074
41.177,0.352305,-0.053265
41.178,0.324484,-0.0776957
41.179,0.332976,-0.0331451
41.18,0.291817,0.00286918
41.181,0.328809,-0.0517972
41.182,0.296885,0.00448566
41.183,0.284843,-0.0101954
41.184,0.321785,0.00032139
41.185,0.317583,-0.0108524
41.186,0.36164,-0.0139079
41.187,0.288237,-0.0796476
41.188,0.33007,-0.0660591
41.189,0.342479,-0.038519
41.19,0.327461,-0.0432606
41.191,0.328201,-0.0344077
41.192,0.31914,0.0100407
41.193,0.266996,-0.0430347
41.194,0.318993,-0.0401046
41.195,0.300282,-0.0216198
41.196,0.287041,-0.000424636
41.197,0.331396,0.0059713
41.198,0.315693,0.00103561
41.199,0.302562,-0.0207913
41.2,0.263216,-0.0489881
41.201,0.307276,-0.0456792
41.202,0.273271,-0.0372466
41.203,0.253994,-0.0492477
41.204,0.315109,-0.00393135
41.205,0.299095,-0.0397176
41.206,0.36142,-0.00211822
41.207,0.315041,-0.0286924
41.208,0.318598,-0.0374674
41.209,0.300593,-0.0865375
41.21,0.306847,-0.0630225
41.211,0.302286,-0.0223054
41.212,0.30968,-0.0436957
41.213,0.331301,-0.0185704
41.214,0.307906,-0.00480167
41.215,0.307911,-0.0388656
41.216,0.305683,-0.0652809
41.217,0.304136,-0.0215313
41.218,0.324914,-0.0274515
41.219,0.327669,0.0439971
41.22,0.307598,-0.00830636
41.221,0.285875,-0.0747831
41.222,0.360738,-0.0290721
41.223,0.320524,-0.0559409
41.224,0.30147,-0.0109929
41.225,0.303737,-0.0296781
41.226,0.263232,-0.0509606
41.227,0.246255,-0.0524612
41.228,0.28604,-0.0195099
41.229,0.260352,-0.0324049
41.23,0.278766,-0.0285904
41.231,0.275299,-0.0155461
41.232,0.358486,-0.0761067
41.233,0.290441,-0.06392
41.234,0.322243,0.00548101
41.235,0.328426,-0.0688135
41.236,0.312161,-0.0276684
41.237,0.302938,-0.048669
41.238,0.30935,-0.0703955
41.239,0.282677,-0.0050751
41.24,0.316903,-0.0360715
41.241,0.328247,-0.0332729
41.242,0.340975,-0.0318089
41.243,0.300317,-0.0167168
41.244,0.268073,-0.0708432
41.245,0.315165,-0.0658482
41.246,0.337839,-0.0152547
41.247,0.31097,-0.00688898
41.248,0.327759,-0.0254783
41.249,0.292544,-0.0213966
41.25,0.328119,-0.0376632
41.251,0.329965,-0.0770521
41.252,0.328672,-0.0219642
41.253,0.291091,-0.0605505
41.254,0.288336,-0.0124002
41.255,0.313533,-0.0454149
41.256,0.297884,-0.0170916
41.257,0.331615,-0.00701986
41.258,0.273178,-0.0215249
41.259,0.353695,-0.0657765
41.26,0.302947,-0.050718
41.261,0.28759,-0.0622592
41.262,0.316711,-0.0695067
41.263,0.300915,-0.0775899
41.264,0.313638,-0.0148944
41.265,0.297156,-0.0257177
41.266,0.290053,-0.0418278
41.267,0.325319,-0.0428012
41.268,0.283351,-0.0496352
41.269,0.268304,-0.0280187
41.27,0.315076,-0.0338529
41.271,0.34281,-0.0213693
41.272,0.327205,-0.0375892
41.273,0.28814,-0.0632979
41.274,0.315504,-0.0491211
41.275,0.325749,-0.0736344
41.276,0.29877,-0.065995
41.277,0.215695,-0.0371438
41.278,0.274058,-0.0590925
41.279,0.272058,-0.0487065
41.28,0.310729,-0.0283056
41.281,0.354417,-0.0104093
41.282,0.307779,-0.0391119
41.283,0.307355,-0.00714666
41.284,0.358516,-0.0655378
41.285,0.287049,-0.014904
41.286,0.29338,-0.0156184
41.287,0.350673,-0.0402037
41.288,0.324558,-0.0849252
41.289,0.318927,-0.0237661
41.29,0.305293,-0.0723891
41.291,0.295556,-0.0913899
41.292,0.335198,-0.0477895
41.293,0.309127,-0.0100303
41.294,0.350473,-0.0511114
41.295,0.359497,-0.0533666
41.296,0.275037,-0.0156533
41.297,0.254449,-0.0217177
41.298,0.269921,-0.00536347
41.299,0.299515,-0.00453032
41.3,0.323974,-0.0200332
41.301,0.302467,-0.0308338
41.302,0.266414,-0.0651748
41.303,0.326424,-0.0364937
41.304,0.326298,-0.0769806
41.305,0.289891,-0.0459739
41.306,0.305697,-0.0241395
41.307,0.306339,-0.0332512
41.308,0.321479,-0.0114314
41.309,0.284777,-0.0640531
41.31,0.302181,-0.0102927
41.311,0.331571,-0.00429657
41.312,0.34982,-0.0170729
41.313,0.335955,-0.0192767
41.314,0.31154,-0.0566186
41.315,0.312589,-0.0754209
41.316,0.316428,-0.0215574
41.317,0.265097,0.00444596
41.318,0.297157,-0.0529447
41.319,0.261915,-0.00406202
41.32,0.313842,-0.0616904
41.321,0.342856,0.00421024
41.322,0.296804,-0.0339976
41.323,0.32337,-0.030982
41.324,0.307966,-0.0435521
41.325,0.336686,-0.0389145
41.326,0.307585,-0.00626398
41.327,0.315992,-0.0167783
41.328,0.298016,-0.0753775
41.329,0.2815,-0.0615058
41.33,0.305329,-0.0389546
41.331,0.312094,-0.010585
41.332,0.270369,-0.0149668
41.333,0.263001,-0.0386091
41.334,0.325617,-0.0558329
41.335,0.337711,-0.0510888
41.336,0.278533,-0.0542957
41.337,0.29585,-0.0475303
41.338,0.301839,-0.0605242
41.339,0.341061,-0.0620761
41.34,0.306286,-0.0321371
41.341,0.323308,-0.037901
41.342,0.307107,-0.0809442
41.343,0.32576,-0.010203
41.344,0.283328,0.00740165
41.345,0.277454,-0.0336546
41.346,0.302894,-0.00415929
41.347,0.309391,-0.0424864
41.348,0.283636,0.0106239
41.349,0.324842,-0.0607043
41.35,0.342699,-0.0707324
41.351,0.335954,-0.025246
41.352,0.291107,-0.0540124
41.353,0.29176,-0.0520852
41.354,0.297182,0.00788424
41.355,0.309562,-0.048824
41.356,0.275975,-0.0334557
41.357,0.279296,0.00960979
41.358,0.318195,-0.0284443
41.359,0.272627,0.00189799
41.36,0.304587,-0.0631074
41.361,0.338532,-0.0300747
41.362,0.350792,-0.0258892
41.363,0.337547,-0.0498434
41.364,0.295705,-0.0945682
41.365,0.339098,-0.065058
41.366,0.307027,0.012097
41.367,0.321281,0.0103462
41.368,0.28395,-0.0443013
41.369,0.299217,-0.0853857
41.37,0.325152,-0.0450395
41.371,0.316054,-0.0375733
41.372,0.299609,-0.0615557
41.373,0.291101,-0.0656308
41.374,0.324263,-0.0143021
41.375,0.311305,-0.0239567
41.376,0.332665,-0.0184986
41.377,0.297474,-0.0188379
41.378,0.295554,-0.0446412
41.379,0.299692,-0.0829649
41.38,0.31185,-0.0413067
41.381,0.329047,-0.0357789
41.382,0.291257,-0.037825
41.383,0.300119,-0.11149
41.384,0.329954,-0.0536185
41.385,0.275098,-0.0322619
41.386,0.326815,-0.00683072
41.387,0.342573,-0.00471208
41.388,0.290916,-0.0433902
41.389,0.31036,-0.0498355
41.39,0.31511,-0.0480364
41.391,0.313135,-0.0520063
41.392,0.30859,-0.00891806
41.393,0.372175,-0.0349521
41.394,0.284245,-0.0291371
41.395,0.300326,0.00140832
41.396,0.364782,-0.00388861
41.397,0.324974,-0.0131833
41.398,0.283536,-0.0233901
41.399,0.228659,-0.045322
41.4,0.314809,-0.0669988
41.401,0.290394,-0.0299395
41.402,0.297284,-0.0207615
41.403,0.298052,-0.0331522
41.404,0.275638,-0.00777581
41.405,0.343699,-0.0555214
41.406,0.311435,-0.0370863
41.407,0.286718,-0.0556132
41.408,0.315483,-0.066898
41.409,0.26945,-0.0466555
41.41,0.330882,-0.0574985
41.411,0.28364,-0.0403096
41.412,0.2773,-0.0203937
41.413,0.330294,-0.0339151
41.414,0.293688,-0.08557
41.415,0.270553,-0.0438192
41.416,0.248126,-0.0269634
41.417,0.278009,-0.0206639
41.418,0.301541,-0.0217213
41.419,0.330176,-0.0557098
41.42,0.329765,-0.0470133
41.421,0.297394,-0.0320694
41.422,0.344677,-0.0664569
41.423,0.317789,-0.0206625
41.424,0.263166,-0.0687944
41.425,0.328403,-0.0876208
41.426,0.342779,-0.00913501
41.427,0.337402,0.0161335
41.428,0.271091,0.000601096
41.429,0.31929,-0.0819263
41.43,0.324746,-0.0485024
41.431,0.298612,-0.0514493
41.432,0.291628,-0.0318422
41.433,0.267289,-0.0320915
41.434,0.321904,-0.0266831
41.435,0.313552,-0.0830877
41.436,0.323395,-0.0362983
41.437,0.343466,-0.0538217
41.438,0.295456,-0.0207976
41.439,0.277519,-0.0342529
41.44,0.273963,0.00139961
41.441,0.347659,-0.0175556
41.442,0.318338,-0.0245141
41.443,0.265316,-0.0361466
41.444,0.307867,-0.0335084
41.445,0.281501,-0.0409452
41.446,0.252712,-0.0609776
41.447,0.22656,-0.021045
41.448,0.328314,-0.0643174
41.449,0.312404,-0.0271711
41.45,0.310146,-0.116511
41.451,0.327587,0.00350472
41.452,0.350307,-0.0505398
41.453,0.286648,0.00627669
41.454,0.282132,-0.0607898
41.455,0.265537,-0.0548896
41.456,0.253382,-0.0976676
41.457,0.316064,-0.067386
41.458,0.311489,-0.0753917
41.459,0.300733,-0.00549542
41.46,0.286374,-0.0587091
41.461,0.327494,-0.0272904
41.462,0.322908,-0.0432168
41.463,0.299257,-0.0290542
41.464,0.281062,0.000831708
41.465,0.291929,-0.050448
41.466,0.352545,-0.018985
41.467,0.27699,-0.00757249
41.468,0.284974,0.0109833
41.469,0.33391,-0.047945
41.47,0.264636,-0.028631
41.471,0.240844,-0.0681337
41.472,0.302211,-0.0424872
41.473,0.308229,-0.0328566
41.474,0.279984,-0.00493273
41.475,0.323513,-0.0534108
41.476,0.262756,-0.103352
41.477,0.292777,-0.00914011
41.478,0.290184,-0.0321095
41.479,0.323043,-0.0550088
41.48,0.268593,0.00390041
41.481,0.277965,-0.0288971
41.482,0.284827,-0.0727931
41.483,0.26409,-0.0566075
41.484,0.327422,-0.0482325
41.485,0.276061,-0.0378706
41.486,0.330384,-0.0473967
41.487,0.306503,-0.0488458
41.488,0.272823,-0.027879
41.489,0.317368,-0.0205812
41.49,0.316595,-0.049425
41.491,0.317448,-0.056111
41.492,0.265506,-0.0232187
41.493,0.300341,-0.0801525
41.494,0.318542,-0.0285575
41.495,0.309611,-0.0261711
